file,Essay Type,Country,Level,Temporal N,Temporal Mean,Contingency N,Contingency Mean,Comparison N,Comparison Mean,Expansion N,Expansion Mean,Explicit N,Explicit Mean,Implicit N,Implicit Mean,Conjunction N,Conjunction Mean,Condition N,Condition Mean,Cause N,Cause Mean,Concession N,Concession Mean,Asynchronous N,Asynchronous Mean,Alternative N,Alternative Mean,Contrast N,Contrast Mean,Restatement N,Restatement Mean,Synchrony N,Synchrony Mean,List N,List Mean,Instantiation N,Instantiation Mean,Pragmatic_condition N,Pragmatic_condition Mean,Exception N,Exception Mean,Pragmatic_contrast N,Pragmatic_contrast Mean,Pragmatic_concession N,Pragmatic_concession Mean,Pragmatic_cause N,Pragmatic_cause Mean,total lines
W_PHL_SMK0_148_B1_1.txt.pipe,Smoking,PHL,B1_1,2,0.2,5,0.5,2,0.2,1,0.1,10,1,0,0,1,0.1,1,0.1,4,0.4,0,0,0,0,0,0,2,0.2,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_PHL_PTJ0_052_B1_1.txt.pipe,Jobs,PHL,B1_1,1,0.08,2,0.17,2,0.17,7,0.58,12,1,0,0,7,0.58,0,0,2,0.17,0,0,1,0.08,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_PHL_SMK0_113_B1_1.txt.pipe,Smoking,PHL,B1_1,0,0,4,1,0,0,0,0,4,1,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_PHL_SMK0_085_B1_1.txt.pipe,Smoking,PHL,B1_1,0,0,6,0.5,1,0.08,5,0.42,12,1,0,0,5,0.42,3,0.25,3,0.25,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_PHL_SMK0_051_B1_1.txt.pipe,Smoking,PHL,B1_1,2,0.12,5,0.31,4,0.25,5,0.31,16,1,0,0,5,0.31,2,0.12,3,0.19,0,0,2,0.12,0,0,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_PHL_PTJ0_085_B1_1.txt.pipe,Jobs,PHL,B1_1,0,0,2,0.22,1,0.11,6,0.67,9,1,0,0,6,0.67,0,0,2,0.22,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PHL_PTJ0_011_B1_1.txt.pipe,Jobs,PHL,B1_1,1,0.06,3,0.19,3,0.19,9,0.56,16,1,0,0,8,0.5,2,0.12,1,0.06,0,0,1,0.06,1,0.06,3,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_PHL_SMK0_166_B1_1.txt.pipe,Smoking,PHL,B1_1,1,0.06,9,0.56,1,0.06,5,0.31,16,1,0,0,5,0.31,2,0.12,7,0.44,0,0,1,0.06,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_PHL_SMK0_053_B1_1.txt.pipe,Smoking,PHL,B1_1,0,0,6,0.67,0,0,3,0.33,9,1,0,0,3,0.33,2,0.22,4,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PHL_PTJ0_113_B1_1.txt.pipe,Jobs,PHL,B1_1,0,0,5,0.5,1,0.1,4,0.4,10,1,0,0,2,0.2,2,0.2,3,0.3,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_PHL_SMK0_114_B1_1.txt.pipe,Smoking,PHL,B1_1,3,0.23,3,0.23,4,0.31,3,0.23,13,1,0,0,3,0.23,0,0,3,0.23,0,0,0,0,0,0,4,0.31,0,0,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_PHL_PTJ0_013_B1_1.txt.pipe,Jobs,PHL,B1_1,0,0,3,0.38,2,0.25,3,0.38,8,1,0,0,3,0.38,2,0.25,1,0.12,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_PHL_SMK0_011_B1_1.txt.pipe,Smoking,PHL,B1_1,1,0.11,4,0.44,0,0,4,0.44,9,1,0,0,4,0.44,2,0.22,2,0.22,0,0,0,0,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PHL_PTJ0_053_B1_1.txt.pipe,Jobs,PHL,B1_1,1,0.09,4,0.36,0,0,6,0.55,11,1,0,0,5,0.45,1,0.09,3,0.27,0,0,0,0,1,0.09,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_PHL_PTJ0_123_B1_1.txt.pipe,Jobs,PHL,B1_1,1,0.08,2,0.17,4,0.33,5,0.42,12,1,0,0,5,0.42,1,0.08,1,0.08,0,0,0,0,0,0,4,0.33,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_SMK0_170_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,6,0.75,1,0.12,1,0.12,8,1,0,0,1,0.12,2,0.25,4,0.5,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_380_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.2,4,0.4,1,0.1,3,0.3,10,1,0,0,3,0.3,2,0.2,2,0.2,0,0,2,0.2,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_380_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.06,5,0.29,4,0.24,7,0.41,17,1,0,0,6,0.35,3,0.18,2,0.12,1,0.06,0,0,0,0,3,0.18,1,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
W_JPN_PTJ0_218_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.2,4,0.4,1,0.1,3,0.3,10,1,0,0,2,0.2,1,0.1,3,0.3,0,0,2,0.2,0,0,1,0.1,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_040_B1_2.txt.pipe,Jobs,JPN,B1_2,4,0.36,2,0.18,0,0,5,0.45,11,1,0,0,3,0.27,2,0.18,0,0,0,0,2,0.18,0,0,0,0,0,0,2,0.18,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_065_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,2,0.2,4,0.4,4,0.4,10,1,0,0,2,0.2,0,0,2,0.2,1,0.1,0,0,1,0.1,3,0.3,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_383_B1_2.txt.pipe,Jobs,JPN,B1_2,4,0.33,5,0.42,1,0.08,2,0.17,12,1,0,0,2,0.17,1,0.08,4,0.33,0,0,2,0.17,0,0,1,0.08,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_316_B1_2.txt.pipe,Jobs,JPN,B1_2,3,0.23,4,0.31,2,0.15,4,0.31,13,1,0,0,3,0.23,1,0.08,3,0.23,0,0,1,0.08,0,0,2,0.15,0,0,2,0.15,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_294_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,6,0.55,1,0.09,4,0.36,11,1,0,0,2,0.18,1,0.09,5,0.45,1,0.09,0,0,1,0.09,0,0,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_216_B1_2.txt.pipe,Smoking,JPN,B1_2,2,0.17,2,0.17,2,0.17,6,0.5,12,1,0,0,5,0.42,1,0.08,1,0.08,0,0,1,0.08,0,0,2,0.17,1,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_257_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.08,5,0.38,1,0.08,6,0.46,13,1,0,0,6,0.46,0,0,5,0.38,0,0,0,0,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_056_B1_2.txt.pipe,Smoking,JPN,B1_2,2,0.17,6,0.5,0,0,4,0.33,12,1,0,0,4,0.33,2,0.17,4,0.33,0,0,0,0,0,0,0,0,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_SMK0_153_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,4,0.5,1,0.12,3,0.38,8,1,0,0,3,0.38,4,0.5,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_298_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.5,1,0.5,0,0,0,0,2,1,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W_JPN_PTJ0_268_B1_2.txt.pipe,Jobs,JPN,B1_2,5,0.33,5,0.33,0,0,5,0.33,15,1,0,0,3,0.2,1,0.07,4,0.27,0,0,2,0.13,0,0,0,0,0,0,3,0.2,0,0,2,0.13,0,0,0,0,0,0,0,0,0,0,15
W_JPN_PTJ0_325_B1_2.txt.pipe,Jobs,JPN,B1_2,4,0.24,6,0.35,3,0.18,4,0.24,17,1,0,0,4,0.24,2,0.12,4,0.24,0,0,2,0.12,0,0,3,0.18,0,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
W_JPN_PTJ0_056_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.33,2,0.33,1,0.17,1,0.17,6,1,0,0,1,0.17,1,0.17,1,0.17,0,0,1,0.17,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_JPN_PTJ0_010_B1_2.txt.pipe,Jobs,JPN,B1_2,0,0,2,0.25,3,0.38,3,0.38,8,1,0,0,1,0.12,0,0,2,0.25,0,0,0,0,0,0,3,0.38,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_280_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.09,6,0.55,1,0.09,3,0.27,11,1,0,0,1,0.09,2,0.18,4,0.36,0,0,1,0.09,0,0,1,0.09,0,0,0,0,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_137_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.11,4,0.44,2,0.22,2,0.22,9,1,0,0,2,0.22,1,0.11,3,0.33,0,0,1,0.11,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_JPN_SMK0_073_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,2,0.33,1,0.17,3,0.5,6,1,0,0,2,0.33,1,0.17,1,0.17,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,6
W_JPN_PTJ0_020_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.2,4,0.4,0,0,4,0.4,10,1,0,0,3,0.3,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_308_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.1,4,0.4,1,0.1,4,0.4,10,1,0,0,4,0.4,2,0.2,2,0.2,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_383_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.1,4,0.4,3,0.3,2,0.2,10,1,0,0,2,0.2,1,0.1,3,0.3,0,0,0,0,0,0,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_308_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.18,5,0.45,4,0.36,0,0,11,1,0,0,0,0,2,0.18,3,0.27,0,0,1,0.09,0,0,4,0.36,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_241_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,3,0.38,1,0.12,4,0.5,8,1,0,0,1,0.12,1,0.12,2,0.25,0,0,0,0,0,0,1,0.12,1,0.12,0,0,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_015_B1_2.txt.pipe,Smoking,JPN,B1_2,2,0.12,9,0.53,4,0.24,2,0.12,17,1,0,0,1,0.06,2,0.12,7,0.41,0,0,1,0.06,1,0.06,4,0.24,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
W_JPN_PTJ0_330_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.11,4,0.44,2,0.22,2,0.22,9,1,0,0,2,0.22,1,0.11,3,0.33,0,0,1,0.11,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_JPN_SMK0_316_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,7,0.35,4,0.2,9,0.45,20,1,0,0,9,0.45,2,0.1,5,0.25,0,0,0,0,0,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
W_JPN_PTJ0_294_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.15,7,0.54,0,0,4,0.31,13,1,0,0,3,0.23,2,0.15,5,0.38,0,0,0,0,0,0,0,0,0,0,2,0.15,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_218_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,5,0.5,1,0.1,4,0.4,10,1,0,0,3,0.3,2,0.2,3,0.3,0,0,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_279_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.22,2,0.22,1,0.11,4,0.44,9,1,0,0,4,0.44,1,0.11,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_JPN_PTJ0_153_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.22,4,0.44,1,0.11,2,0.22,9,1,0,0,1,0.11,0,0,4,0.44,0,0,1,0.11,0,0,1,0.11,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_JPN_PTJ0_245_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.1,5,0.5,1,0.1,3,0.3,10,1,0,0,1,0.1,1,0.1,4,0.4,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,10
W_JPN_PTJ0_016_B1_2.txt.pipe,Jobs,JPN,B1_2,3,0.38,3,0.38,1,0.12,1,0.12,8,1,0,0,0,0,1,0.12,2,0.25,0,0,1,0.12,1,0.12,1,0.12,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_025_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,4,0.44,2,0.22,3,0.33,9,1,0,0,3,0.33,0,0,4,0.44,0,0,0,0,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_JPN_PTJ0_015_B1_2.txt.pipe,Jobs,JPN,B1_2,4,0.25,7,0.44,3,0.19,2,0.12,16,1,0,0,1,0.06,3,0.19,4,0.25,0,0,4,0.25,1,0.06,3,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_JPN_PTJ0_073_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.14,3,0.43,0,0,3,0.43,7,1,0,0,1,0.14,1,0.14,2,0.29,0,0,1,0.14,1,0.14,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,7
W_JPN_PTJ0_219_B1_2.txt.pipe,Jobs,JPN,B1_2,0,0,3,0.38,3,0.38,2,0.25,8,1,0,0,2,0.25,1,0.12,2,0.25,0,0,0,0,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_216_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.08,5,0.38,1,0.08,6,0.46,13,1,0,0,5,0.38,3,0.23,2,0.15,0,0,1,0.08,0,0,1,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_JPN_PTJ0_309_B1_2.txt.pipe,Jobs,JPN,B1_2,4,0.31,3,0.23,3,0.23,3,0.23,13,1,0,0,3,0.23,1,0.08,2,0.15,0,0,1,0.08,0,0,3,0.23,0,0,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_019_B1_2.txt.pipe,Smoking,JPN,B1_2,4,0.36,3,0.27,3,0.27,1,0.09,11,1,0,0,1,0.09,0,0,3,0.27,0,0,3,0.27,0,0,3,0.27,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_PTJ0_002_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.14,3,0.43,1,0.14,2,0.29,7,1,0,0,2,0.29,2,0.29,1,0.14,0,0,0,0,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_JPN_SMK0_219_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.08,5,0.42,1,0.08,5,0.42,12,1,0,0,4,0.33,2,0.17,3,0.25,0,0,0,0,0,0,1,0.08,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_168_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.2,1,0.1,2,0.2,5,0.5,10,1,0,0,5,0.5,0,0,1,0.1,0,0,2,0.2,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_389_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,4,0.44,2,0.22,3,0.33,9,1,0,0,2,0.22,1,0.11,3,0.33,0,0,0,0,0,0,2,0.22,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_JPN_SMK0_246_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W_JPN_SMK0_325_B1_2.txt.pipe,Smoking,JPN,B1_2,4,0.31,3,0.23,1,0.08,5,0.38,13,1,0,0,4,0.31,3,0.23,0,0,0,0,0,0,0,0,1,0.08,0,0,4,0.31,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,13
W_JPN_PTJ0_179_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.17,3,0.5,2,0.33,0,0,6,1,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_JPN_PTJ0_049_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.12,3,0.38,0,0,4,0.5,8,1,0,0,3,0.38,1,0.12,2,0.25,0,0,0,0,0,0,0,0,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_384_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.17,1,0.17,2,0.33,2,0.33,6,1,0,0,0,0,1,0.17,0,0,0,0,1,0.17,0,0,2,0.33,0,0,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,6
W_JPN_SMK0_179_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.17,3,0.5,1,0.17,1,0.17,6,1,0,0,1,0.17,1,0.17,2,0.33,1,0.17,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_JPN_PTJ0_025_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.15,5,0.38,1,0.08,5,0.38,13,1,0,0,3,0.23,3,0.23,2,0.15,0,0,2,0.15,0,0,1,0.08,0,0,0,0,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,13
W_JPN_SMK0_097_B1_2.txt.pipe,Smoking,JPN,B1_2,2,0.18,4,0.36,2,0.18,3,0.27,11,1,0,0,3,0.27,1,0.09,3,0.27,0,0,0,0,0,0,2,0.18,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_PTJ0_067_B1_2.txt.pipe,Jobs,JPN,B1_2,4,0.27,4,0.27,3,0.2,4,0.27,15,1,0,0,3,0.2,0,0,4,0.27,1,0.07,0,0,0,0,2,0.13,0,0,4,0.27,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,15
W_JPN_PTJ0_382_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.07,4,0.29,2,0.14,7,0.5,14,1,0,0,5,0.36,3,0.21,1,0.07,0,0,0,0,1,0.07,2,0.14,0,0,1,0.07,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,14
W_JPN_SMK0_257_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.12,3,0.38,0,0,4,0.5,8,1,0,0,4,0.5,2,0.25,1,0.12,0,0,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_049_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.12,2,0.25,2,0.25,3,0.38,8,1,0,0,2,0.25,1,0.12,1,0.12,0,0,1,0.12,0,0,2,0.25,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_048_B1_2.txt.pipe,Jobs,JPN,B1_2,0,0,3,0.38,1,0.12,4,0.5,8,1,0,0,3,0.38,0,0,3,0.38,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_JPN_PTJ0_021_B1_2.txt.pipe,Jobs,JPN,B1_2,0,0,0,0,1,0.33,2,0.67,3,1,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,3
W_JPN_SMK0_002_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.12,5,0.62,1,0.12,1,0.12,8,1,0,0,1,0.12,3,0.38,2,0.25,0,0,0,0,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_352_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.11,5,0.56,1,0.11,2,0.22,9,1,0,0,1,0.11,1,0.11,4,0.44,0,0,0,0,0,0,1,0.11,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_JPN_PTJ0_058_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.12,3,0.38,1,0.12,3,0.38,8,1,0,0,2,0.25,1,0.12,2,0.25,0,0,0,0,1,0.12,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_309_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,5,0.71,1,0.14,1,0.14,7,1,0,0,1,0.14,3,0.43,2,0.29,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_JPN_PTJ0_169_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.14,3,0.43,1,0.14,2,0.29,7,1,0,0,2,0.29,2,0.29,1,0.14,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_JPN_SMK0_169_B1_2.txt.pipe,Smoking,JPN,B1_2,2,0.22,2,0.22,2,0.22,3,0.33,9,1,0,0,3,0.33,2,0.22,0,0,0,0,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_JPN_SMK0_245_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,6,0.5,1,0.08,5,0.42,12,1,0,0,4,0.33,2,0.17,4,0.33,0,0,0,0,0,0,1,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_097_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.07,3,0.21,2,0.14,8,0.57,14,1,0,0,6,0.43,1,0.07,2,0.14,0,0,1,0.07,0,0,2,0.14,1,0.07,0,0,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,14
W_JPN_PTJ0_352_B1_2.txt.pipe,Jobs,JPN,B1_2,1,0.11,5,0.56,0,0,3,0.33,9,1,0,0,2,0.22,3,0.33,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_JPN_SMK0_021_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.33,0,0,1,0.33,1,0.33,3,1,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W_JPN_SMK0_256_B1_2.txt.pipe,Smoking,JPN,B1_2,2,0.18,3,0.27,1,0.09,5,0.45,11,1,0,0,5,0.45,1,0.09,2,0.18,0,0,1,0.09,0,0,1,0.09,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_JPN_SMK0_168_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,5,0.62,1,0.12,2,0.25,8,1,0,0,2,0.25,3,0.38,2,0.25,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_JPN_SMK0_279_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,3,0.3,3,0.3,4,0.4,10,1,0,0,4,0.4,2,0.2,1,0.1,0,0,0,0,0,0,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_JPN_SMK0_268_B1_2.txt.pipe,Smoking,JPN,B1_2,1,0.08,8,0.67,0,0,3,0.25,12,1,0,0,3,0.25,4,0.33,4,0.33,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_SMK0_067_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,7,0.58,1,0.08,4,0.33,12,1,0,0,4,0.33,4,0.33,3,0.25,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_JPN_PTJ0_256_B1_2.txt.pipe,Jobs,JPN,B1_2,0,0,2,0.13,2,0.13,11,0.73,15,1,0,0,10,0.67,1,0.07,1,0.07,0,0,0,0,0,0,2,0.13,0,0,0,0,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,15
W_JPN_PTJ0_137_B1_2.txt.pipe,Jobs,JPN,B1_2,2,0.33,0,0,1,0.17,3,0.5,6,1,0,0,3,0.5,0,0,0,0,0,0,1,0.17,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_JPN_SMK0_016_B1_2.txt.pipe,Smoking,JPN,B1_2,0,0,1,0.11,4,0.44,4,0.44,9,1,0,0,4,0.44,1,0.11,0,0,2,0.22,0,0,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
