file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,Comparison N,Comparison %,total lines
W_THA_PTJ0_076_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,6,0.2,6,0.2,8,0.27,2,0.07,0,0.0,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_PAK_PTJ0_039_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,5,0.24,3,0.14,1,0.05,1,0.05,0,0.0,0,0.0,0,0.0,2,0.1,1,0.05,0,0.0,6,0.29,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,21
W_KOR_SMK0_105_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,8,0.27,4,0.13,4,0.13,3,0.1,4,0.13,1,0.03,0,0.0,2,0.07,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_TWN_PTJ0_011_B1_2.txt.json.edus.parse,Jobs,TWN,B1_2,7,0.21,6,0.18,4,0.12,5,0.15,0,0.0,1,0.03,2,0.06,2,0.06,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,33
W_KOR_SMK0_069_B1_1.txt.json.edus.parse,Smoking,KOR,B1_1,8,0.31,3,0.12,2,0.08,4,0.15,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,6,0.23,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_PAK_PTJ0_041_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,12,0.43,4,0.14,3,0.11,3,0.11,2,0.07,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_KOR_PTJ0_144_A2_0.txt.json.edus.parse,Jobs,KOR,A2_0,9,0.21,7,0.17,5,0.12,4,0.1,2,0.05,1,0.02,1,0.02,1,0.02,0,0.0,0,0.0,9,0.21,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,1,0.02,42
W_SIN_PTJ0_003_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,9,0.38,1,0.04,2,0.08,4,0.17,1,0.04,0,0.0,0,0.0,2,0.08,2,0.08,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_JPN_PTJ0_344_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,5,0.14,2,0.06,6,0.17,9,0.26,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,10,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_JPN_PTJ0_130_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,13,0.29,5,0.11,6,0.13,7,0.16,5,0.11,2,0.04,0,0.0,2,0.04,0,0.0,2,0.04,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45
W_CHN_PTJ0_337_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,9,0.3,5,0.17,1,0.03,3,0.1,3,0.1,1,0.03,1,0.03,4,0.13,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,30
W_IDN_PTJ0_100_B1_2.txt.json.edus.parse,Jobs,IDN,B1_2,6,0.25,2,0.08,5,0.21,3,0.12,1,0.04,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,4,0.17,0,0.0,0,0.0,0,0.0,24
W_PAK_SMK0_053_B1_1.txt.json.edus.parse,Smoking,PAK,B1_1,9,0.23,8,0.2,4,0.1,3,0.07,2,0.05,1,0.03,0,0.0,4,0.1,1,0.03,2,0.05,5,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,40
W_THA_SMK0_051_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,13,0.33,7,0.17,7,0.17,5,0.12,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,1,0.03,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,40
W_JPN_SMK0_034_B2_0.txt.json.edus.parse,Smoking,JPN,B2_0,13,0.36,6,0.17,5,0.14,2,0.06,1,0.03,2,0.06,0,0.0,3,0.08,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,36
W_JPN_SMK0_137_B1_2.txt.json.edus.parse,Smoking,JPN,B1_2,8,0.26,3,0.1,8,0.26,5,0.16,3,0.1,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_KOR_PTJ0_281_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,11,0.35,3,0.1,6,0.19,5,0.16,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_IDN_PTJ0_164_B1_2.txt.json.edus.parse,Jobs,IDN,B1_2,5,0.17,3,0.1,7,0.23,3,0.1,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,9,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_JPN_SMK0_010_B1_2.txt.json.edus.parse,Smoking,JPN,B1_2,5,0.16,3,0.09,7,0.22,1,0.03,1,0.03,1,0.03,0,0.0,5,0.16,0,0.0,1,0.03,7,0.22,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_KOR_SMK0_149_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,5,0.33,5,0.33,0,0.0,1,0.07,0,0.0,0,0.0,0,0.0,1,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07,0,0.0,0,0.0,2,0.13,0,0.0,0,0.0,0,0.0,15
W_ENS_PTJ0_058_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,6,0.19,5,0.16,6,0.19,5,0.16,2,0.06,1,0.03,1,0.03,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,32
W_PAK_PTJ0_119_A2_0.txt.json.edus.parse,Jobs,PAK,A2_0,5,0.18,8,0.29,2,0.07,5,0.18,2,0.07,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.18,0,0.0,0,0.0,0,0.0,28
W_CHN_PTJ0_395_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,16,0.44,4,0.11,4,0.11,3,0.08,1,0.03,1,0.03,0,0.0,3,0.08,1,0.03,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_THA_PTJ0_152_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,4,0.12,3,0.09,9,0.27,2,0.06,0,0.0,1,0.03,0,0.0,4,0.12,0,0.0,0,0.0,7,0.21,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,33
W_KOR_SMK0_073_B1_1.txt.json.edus.parse,Smoking,KOR,B1_1,14,0.47,3,0.1,2,0.07,0,0.0,3,0.1,2,0.07,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_JPN_SMK0_306_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,8,0.24,9,0.27,7,0.21,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_PAK_SMK0_194_B1_1.txt.json.edus.parse,Smoking,PAK,B1_1,13,0.39,5,0.15,5,0.15,6,0.18,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_SIN_SMK0_190_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,5,0.19,6,0.22,4,0.15,2,0.07,2,0.07,0,0.0,0,0.0,2,0.07,1,0.04,1,0.04,3,0.11,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_JPN_PTJ0_025_B1_2.txt.json.edus.parse,Jobs,JPN,B1_2,7,0.24,10,0.34,3,0.1,2,0.07,2,0.07,0,0.0,0,0.0,3,0.1,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_THA_PTJ0_273_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,9,0.27,8,0.24,1,0.03,5,0.15,3,0.09,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_KOR_PTJ0_268_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,8,0.3,6,0.22,4,0.15,2,0.07,0,0.0,0,0.0,0,0.0,2,0.07,1,0.04,2,0.07,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_CHN_PTJ0_371_B1_2.txt.json.edus.parse,Jobs,CHN,B1_2,8,0.19,5,0.12,7,0.16,5,0.12,2,0.05,2,0.05,1,0.02,2,0.05,1,0.02,3,0.07,4,0.09,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,43
W_HKG_PTJ0_092_B2_0.txt.json.edus.parse,Jobs,HKG,B2_0,13,0.41,7,0.22,4,0.12,3,0.09,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_THA_SMK0_181_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,9,0.28,7,0.22,6,0.19,1,0.03,3,0.09,2,0.06,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_JPN_SMK0_260_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,6,0.21,6,0.21,5,0.18,2,0.07,6,0.21,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_SIN_PTJ0_113_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,15,0.45,5,0.15,2,0.06,3,0.09,5,0.15,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_PAK_PTJ0_161_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,8,0.31,7,0.27,1,0.04,3,0.12,2,0.08,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_TWN_SMK0_188_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,8,0.23,3,0.09,8,0.23,9,0.26,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,35
W_PHL_SMK0_143_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,10,0.37,5,0.19,4,0.15,3,0.11,1,0.04,1,0.04,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_PHL_SMK0_112_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,6,0.24,7,0.28,1,0.04,3,0.12,1,0.04,4,0.16,0,0.0,0,0.0,1,0.04,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_PHL_SMK0_003_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,9,0.33,6,0.22,1,0.04,1,0.04,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.11,0,0.0,2,0.07,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,27
W_JPN_SMK0_186_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,5,0.15,6,0.18,12,0.36,2,0.06,1,0.03,2,0.06,0,0.0,1,0.03,1,0.03,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_THA_SMK0_149_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,9,0.23,2,0.05,5,0.13,6,0.15,2,0.05,0,0.0,1,0.03,3,0.08,0,0.0,1,0.03,6,0.15,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,1,0.03,39
W_ENS_SMK0_025_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,5,0.2,6,0.24,3,0.12,5,0.2,1,0.04,0,0.0,0,0.0,2,0.08,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_ENS_SMK0_051_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,6,0.21,5,0.18,7,0.25,3,0.11,0,0.0,1,0.04,1,0.04,2,0.07,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,28
W_ENS_PTJ0_086_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,11,0.46,3,0.12,6,0.25,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_JPN_PTJ0_162_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,6,0.2,4,0.13,8,0.27,4,0.13,1,0.03,2,0.07,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_THA_PTJ0_234_B1_2.txt.json.edus.parse,Jobs,THA,B1_2,8,0.25,8,0.25,7,0.22,1,0.03,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_CHN_SMK0_371_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,14,0.52,4,0.15,1,0.04,2,0.07,1,0.04,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_THA_SMK0_269_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,12,0.41,5,0.17,3,0.1,2,0.07,2,0.07,1,0.03,0,0.0,2,0.07,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_SIN_SMK0_189_B2_0.txt.json.edus.parse,Smoking,SIN,B2_0,8,0.33,6,0.25,5,0.21,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,24
W_CHN_PTJ0_112_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,9,0.28,8,0.25,6,0.19,3,0.09,3,0.09,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_TWN_PTJ0_025_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,6,0.19,3,0.09,4,0.12,6,0.19,0,0.0,2,0.06,0,0.0,7,0.22,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_CHN_SMK0_141_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,9,0.36,1,0.04,4,0.16,1,0.04,3,0.12,1,0.04,0,0.0,6,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_TWN_SMK0_190_A2_0.txt.json.edus.parse,Smoking,TWN,A2_0,12,0.25,5,0.1,10,0.21,3,0.06,2,0.04,2,0.04,1,0.02,5,0.1,1,0.02,2,0.04,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0,1,0.02,48
W_CHN_PTJ0_147_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,9,0.28,10,0.31,2,0.06,4,0.12,3,0.09,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_PAK_SMK0_136_B1_1.txt.json.edus.parse,Smoking,PAK,B1_1,15,0.56,1,0.04,2,0.07,3,0.11,1,0.04,0,0.0,0,0.0,4,0.15,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_KOR_SMK0_254_B2_0.txt.json.edus.parse,Smoking,KOR,B2_0,10,0.26,5,0.13,4,0.11,4,0.11,2,0.05,5,0.13,1,0.03,3,0.08,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,38
W_PHL_SMK0_034_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,13,0.37,4,0.11,4,0.11,5,0.14,1,0.03,1,0.03,0,0.0,2,0.06,1,0.03,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,35
W_JPN_PTJ0_124_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,12,0.39,3,0.1,6,0.19,2,0.06,0,0.0,2,0.06,0,0.0,4,0.13,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_IDN_PTJ0_010_B1_2.txt.json.edus.parse,Jobs,IDN,B1_2,11,0.35,9,0.29,4,0.13,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_IDN_SMK0_157_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,9,0.32,6,0.21,5,0.18,1,0.04,3,0.11,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_KOR_PTJ0_083_B1_1.txt.json.edus.parse,Jobs,KOR,B1_1,5,0.18,7,0.25,5,0.18,1,0.04,2,0.07,0,0.0,0,0.0,1,0.04,1,0.04,3,0.11,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_SIN_PTJ0_031_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,8,0.28,2,0.07,5,0.17,6,0.21,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,1,0.03,3,0.1,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_PAK_PTJ0_183_B1_2.txt.json.edus.parse,Jobs,PAK,B1_2,8,0.29,3,0.11,2,0.07,8,0.29,3,0.11,0,0.0,0,0.0,2,0.07,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_KOR_PTJ0_041_B1_1.txt.json.edus.parse,Jobs,KOR,B1_1,9,0.39,1,0.04,5,0.22,6,0.26,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_JPN_SMK0_341_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,11,0.31,7,0.19,6,0.17,4,0.11,0,0.0,0,0.0,0,0.0,4,0.11,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,36
W_PHL_PTJ0_157_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,6,0.29,3,0.14,0,0.0,3,0.14,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,2,0.1,4,0.19,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,21
W_CHN_SMK0_272_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,9,0.29,2,0.06,9,0.29,1,0.03,0,0.0,6,0.19,0,0.0,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_TWN_SMK0_039_A2_0.txt.json.edus.parse,Smoking,TWN,A2_0,8,0.27,5,0.17,5,0.17,3,0.1,2,0.07,3,0.1,0,0.0,2,0.07,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_PAK_PTJ0_096_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,10,0.25,10,0.25,5,0.12,5,0.12,1,0.03,3,0.07,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,40
W_TWN_PTJ0_030_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,3,0.09,5,0.16,6,0.19,7,0.22,1,0.03,1,0.03,0,0.0,3,0.09,0,0.0,1,0.03,4,0.12,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_PHL_SMK0_021_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,13,0.42,5,0.16,5,0.16,3,0.1,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_THA_PTJ0_106_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,7,0.19,4,0.11,1,0.03,2,0.05,0,0.0,4,0.11,0,0.0,5,0.14,0,0.0,0,0.0,13,0.35,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,37
W_CHN_SMK0_008_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,7,0.27,5,0.19,3,0.12,2,0.08,1,0.04,1,0.04,0,0.0,2,0.08,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,26
W_THA_SMK0_209_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,10,0.45,6,0.27,0,0.0,1,0.05,2,0.09,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,22
W_KOR_SMK0_170_B1_1.txt.json.edus.parse,Smoking,KOR,B1_1,13,0.31,3,0.07,2,0.05,3,0.07,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.33,0,0.0,2,0.05,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,42
W_KOR_PTJ0_269_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,14,0.37,8,0.21,2,0.05,6,0.16,2,0.05,3,0.08,0,0.0,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
W_JPN_PTJ0_093_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,12,0.29,1,0.02,16,0.39,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,41
W_JPN_SMK0_343_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,11,0.48,3,0.13,1,0.04,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,4,0.17,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_SIN_PTJ0_087_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,11,0.34,6,0.19,2,0.06,5,0.16,2,0.06,1,0.03,0,0.0,0,0.0,1,0.03,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_KOR_PTJ0_071_A2_0.txt.json.edus.parse,Jobs,KOR,A2_0,8,0.31,6,0.23,6,0.23,2,0.08,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_HKG_SMK0_047_B1_2.txt.json.edus.parse,Smoking,HKG,B1_2,11,0.29,9,0.24,5,0.13,2,0.05,4,0.11,1,0.03,0,0.0,3,0.08,0,0.0,1,0.03,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
W_JPN_SMK0_208_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,11,0.44,3,0.12,1,0.04,2,0.08,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_CHN_SMK0_351_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,5,0.16,4,0.12,6,0.19,7,0.22,1,0.03,3,0.09,0,0.0,3,0.09,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_CHN_PTJ0_140_A2_0.txt.json.edus.parse,Jobs,CHN,A2_0,14,0.44,4,0.12,2,0.06,4,0.12,2,0.06,1,0.03,1,0.03,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,32
